"cpg","African_American","Asian","Hispanic","White","max_abs_coef","chr","pos","strand","chr_hg38","pos_hg38","Name","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_Island","GencodeBasicV12_NAME","GencodeBasicV12_Group","genic_features","nearest_gene"
"cg13434396",0,0,0,0.0192273250907392,0.0192273250907392,"chr19",1508555,"-","chr19",1508556,"cg13434396","ADAMTSL5","Body","N_Shore","ADAMTSL5;ADAMTSL5","5'UTR;ExonBnd","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","126520; 339366"
"cg02119348",0,0,0.0191709798871662,0,0.0191709798871662,"chr16",6069731,"+","chr16",6019730,"cg02119348","A2BP1;A2BP1;A2BP1;A2BP1","5'UTR;1stExon;1stExon;5'UTR","Island","RBFOX1;RBFOX1;RBFOX1;RBFOX1;RBFOX1;RP11-420N3.2;RBFOX1","1stExon;5'UTR;1stExon;5'UTR;1stExon;5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns","54715"
"cg09295799",0,0,0,0.0191604204733038,0.0191604204733038,"chr6",5994235,"+","chr6",5994002,"cg09295799","","","N_Shore","","","hg38_cpg_shores",""
"cg01815076",0,0,0,-0.0187960412364321,0.0187960412364321,"chr6",8435968,"+","chr6",8435735,"cg01815076","SLC35B3;SLC35B3;SLC35B3","TSS200;TSS200;TSS200","Island","SLC35B3;SLC35B3;SLC35B3","TSS200;TSS200;TSS1500","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","100506207; 105374910; 105374914; 112267952; 124901255; 51000"
"cg02356435",0,0,0.0187205383709386,0,0.0187205383709386,"chr3",16925533,"-","chr3",16884040,"cg02356435","PLCL2","TSS1500","Island","PLCL2;PLCL2","TSS1500;5'UTR","hg38_cpg_islands; hg38_genes_introns; hg38_genes_promoters","23228"
"cg12655137",0,0,0,0.0186987397598545,0.0186987397598545,"chr1",1609388,"-","chr1",1677949,"cg12655137","CDK11B;CDK11B;CDK11B;CDK11B;CDK11B;LOC728661;CDK11B","Body;Body;Body;Body;Body;5'UTR;5'UTR","S_Shore","SLC35E2B;SLC35E2B","5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_introns","728661"
"cg02873098",0.0186677942472379,0,0,0,0.0186677942472379,"chr16",4524103,"+","chr16",4474102,"cg02873098","NMRAL1;HMOX2","Body;TSS1500","N_Shore","HMOX2;NMRAL1","TSS1500;ExonBnd","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_promoters","3163; 57407"
"cg10358212",0,0,0,-0.0186503608353716,0.0186503608353716,"chr16",81069005,"-","chr16",81035400,"cg10358212","ATMIN","TSS1500","N_Shore","RP11-303E16.3;RP11-303E16.3;ATMIN","3'UTR;3'UTR;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","107984858; 23300"
"cg13857646",0,-0.0185684417527701,0,0,0.0185684417527701,"chr9",140356757,"+","chr9",137462305,"cg13857646","PNPLA7;PNPLA7","Body;Body","Island","PNPLA7","3'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons","26012; 375775"
"cg03299990",0,0,-0.0185655475931079,0,0.0185655475931079,"chr20",1757570,"-","chr20",1776924,"cg03299990","","","N_Shore","RP4-673D20.3","3'UTR","hg38_cpg_shores; hg38_genes_introns","100289473; 124904858"
"cg09553982",0,0,-0.0185550417003504,0,0.0185550417003504,"chr10",77875676,"-","chr10",76115918,"cg09553982","C10orf11","Body","S_Shelf","C10orf11","5'UTR","hg38_cpg_shelves; hg38_genes_introns","83938"
"cg18693985",0,0,0,-0.0185230897195377,0.0185230897195377,"chr5",173351052,"-","chr5",173924049,"cg18693985","CPEB4","Body","OpenSea","CPEB4","5'UTR","hg38_cpg_inter; hg38_genes_introns","80315"
"cg17091577",-0.0182121828563936,0,0,0,0.0182121828563936,"chr6",30854233,"+","chr6",30886456,"cg17091577","DDR1;DDR1","5'UTR;5'UTR","S_Shore","DDR1;DDR1;DDR1;DDR1;DDR1;DDR1;DDR1","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","100616237; 780"
"cg15465743",0,0,0.0180402184819165,0,0.0180402184819165,"chr11",1413145,"+","chr11",1391915,"cg15465743","BRSK2","Body","S_Shore","","","hg38_cpg_shores; hg38_genes_introns","9024"
"cg15439745",0,0,0.017886143883584,0,0.017886143883584,"chr17",29158582,"+","chr17",30831564,"cg15439745","ATAD5","TSS1500","N_Shore","ATAD5","TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","79915"
"cg24432245",0,0,0,0.0177458967334368,0.0177458967334368,"chr17",72350581,"+","chr17",74354442,"cg24432245","KIF19","Body","Island","","","hg38_cpg_islands; hg38_genes_exons","124602"
"cg20311631",0,0,0.0176695195962218,0,0.0176695195962218,"chr19",11517268,"+","chr19",11406592,"cg20311631","RGL3;RGL3","Body;Body","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_3UTRs; hg38_genes_exons","57139"
"cg22262704",0,0,-0.0176571842591161,0,0.0176571842591161,"chr20",23861280,"-","chr20",23880643,"cg22262704","CST5","TSS1500","OpenSea","CST5","TSS1500","hg38_cpg_inter; hg38_genes_promoters","1473"
"cg11841562",0,0,-0.0176184692375694,0.0175086948411247,0.0176184692375694,"chr5",128320387,"+","chr5",128984694,"cg11841562","SLC27A6;SLC27A6","Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","28965"
"cg09271661",0,0,0,-0.0174582496552178,0.0174582496552178,"chr1",3039059,"-","chr1",3122495,"cg09271661","PRDM16;PRDM16","Body;Body","S_Shore","","","hg38_cpg_shores; hg38_genes_introns","63976"
"cg10886225",0,0,0.0174326061879289,0,0.0174326061879289,"chr8",33282384,"+","chr8",33424866,"cg10886225","FUT10","Body","OpenSea","FUT10","3'UTR","hg38_cpg_inter; hg38_genes_introns","84750"
"cg06199346",0,0,0.0173685142463973,0,0.0173685142463973,"chr11",14280333,"+","chr11",14258787,"cg06199346","SPON1","Body","N_Shore","","","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","10418"
"cg00498804",0,0,0,-0.0169243809829389,0.0169243809829389,"chr11",8827626,"+","chr11",8806079,"cg00498804","ST5;ST5;ST5","5'UTR;5'UTR;5'UTR","OpenSea","RP11-318C2.1;RP11-318C2.1;ST5;ST5;ST5;ST5;ST5","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","hg38_cpg_inter; hg38_genes_introns","102724784; 6764"
"cg01389428",0,0.0165545776938696,0,0,0.0165545776938696,"chr16",11594557,"-","chr16",11500701,"cg01389428","","","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","400499"
"cg25052156",0,0.0165057631056756,0,0,0.0165057631056756,"chr10",123355454,"+","chr10",121595940,"cg25052156","FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","N_Shore","FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns","2263"
"cg09386303",0,0,0.0165056044574303,0,0.0165056044574303,"chr12",48551862,"+","chr12",48158079,"cg09386303","ASB8","TSS1500","S_Shore","ASB8;ASB8;ASB8;ASB8;ASB8;ASB8;ASB8;ASB8;ASB8","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","140461"
"cg12648201",0,0,-0.0163936025528613,0,0.0163936025528613,"chr2",27665141,"-","chr2",27442274,"cg12648201","KRTCAP3;KRTCAP3","TSS200;TSS200","Island","KRTCAP3;KRTCAP3;KRTCAP3","TSS200;TSS200;TSS200","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_promoters","200634"
"cg25560443",0,0,0,0.0162696529445054,0.0162696529445054,"chr2",23726440,"+","chr2",23503570,"cg25560443","KLHL29","5'UTR","OpenSea","KLHL29","5'UTR","hg38_cpg_inter; hg38_genes_introns","114818"
"cg25767906",0,0,0,0.0162380086490395,0.0162380086490395,"chr1",53392781,"+","chr1",52927109,"cg25767906","SCP2;SCP2","TSS200;TSS200","N_Shore","SCP2;SCP2;SCP2;ECHDC2;ECHDC2","TSS1500;TSS200;TSS200;1stExon;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","55268; 6342"
"cg25491704",0,0,0,-0.0160885256123283,0.0160885256123283,"chr6",33048879,"-","chr6",33081102,"cg25491704","HLA-DPB1","Body","S_Shore","HLA-DPB1;HLA-DPA1;HLA-DPB1;HLA-DPB1","5'UTR;TSS1500;3'UTR;5'UTR","hg38_cpg_shores; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","3113; 3115"
"cg05475524",0,0,-0.0160612589913092,0,0.0160612589913092,"chr11",66326798,"-","chr11",66559327,"cg05475524","ACTN3","Body","Island","CTD-3074O7.2","3'UTR","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns","89"
"cg08461760",0,-0.0159962601269697,0,0,0.0159962601269697,"chr7",25703644,"-","chr7",25664024,"cg08461760","","","OpenSea","AC003090.1","TSS1500","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","646588"
"cg24096855",0,0,-0.0158135482870754,0,0.0158135482870754,"chr19",38700334,"-","chr19",38209694,"cg24096855","","","Island","","","hg38_cpg_islands",""
"cg18592459",0,0,0,-0.0156936630378315,0.0156936630378315,"chr1",240774809,"+","chr1",240611509,"cg18592459","GREM2","5'UTR","OpenSea","GREM2","5'UTR","hg38_cpg_inter; hg38_genes_introns","64388"
"cg27565517",0.015517869007973,0,0,0,0.015517869007973,"chr6",12292676,"+","chr6",12292443,"cg27565517","EDN1;EDN1","Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_exons","1906"
"cg21122075",0,0,0.0154042225443768,0,0.0154042225443768,"chr5",180512070,"+","chr5",181085070,"cg21122075","","","OpenSea","","","hg38_cpg_inter",""
"cg04728402",0,0,-0.0153332777495242,0,0.0153332777495242,"chr11",62104662,"+","chr11",62337190,"cg04728402","ASRGL1;ASRGL1","TSS200;TSS200","N_Shore","ASRGL1;ASRGL1;ASRGL1;RP11-703H8.7","TSS1500;TSS1500;TSS1500;3'UTR","hg38_cpg_shores; hg38_genes_exons; hg38_genes_promoters","80150"
"cg05548190",0.0151625483962348,0,0,0,0.0151625483962348,"chr5",176432570,"-","chr5",177005569,"cg05548190","UIMC1","5'UTR","N_Shore","UIMC1;UIMC1;UIMC1;UIMC1;UIMC1;UIMC1","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_introns","51720"
"cg19448478",0.0150809112609795,0,0,0,0.0150809112609795,"chr2",121301692,"-","chr2",120544116,"cg19448478","","","OpenSea","AC073257.2","3'UTR","hg38_cpg_inter; hg38_genes_exons; hg38_genes_introns","105373585"
"cg21767759",0,0,0,0.0149875305681173,0.0149875305681173,"chr17",48154356,"-","chr17",50076992,"cg21767759","ITGA3;ITGA3","Body;Body","OpenSea","ITGA3;ITGA3","3'UTR;ExonBnd","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_promoters","3675"
"cg12063490",0,0,0,0.0149407557118198,0.0149407557118198,"chr19",12759131,"+","chr19",12648317,"cg12063490","MAN2B1","Body","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_promoters","4125"
"cg00546117",0,0,0.0148999963637375,0,0.0148999963637375,"chr1",8445545,"-","chr1",8385485,"cg00546117","RERE;RERE;RERE","5'UTR;Body;Body","OpenSea","RERE","5'UTR","hg38_cpg_inter; hg38_genes_introns","473"
"cg06644428",0,0,0,0.0148516756139979,0.0148516756139979,"chr2",233284112,"-","chr2",232419402,"cg06644428","","","Island","","","hg38_cpg_islands; hg38_genes_exons",""
"cg05872129",0,-0.0145471534389238,0,0,0.0145471534389238,"chr22",39784769,"-","chr22",39388764,"cg05872129","","","Island","","","hg38_cpg_islands",""
"cg00655184",0,0,0,0.0145292667467026,0.0145292667467026,"chr18",19997912,"+","chr18",22417949,"cg00655184","CTAGE1","TSS200","OpenSea","CTAGE1","TSS200","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_promoters","64693"
"cg01238435",0,0,-0.0144457840355806,0,0.0144457840355806,"chr5",141595696,"-","chr5",142216131,"cg01238435","","","OpenSea","","","hg38_cpg_inter",""
"cg00472277",0,-0.0143943346321467,0,0,0.0143943346321467,"chr11",2327755,"-","chr11",2306525,"cg00472277","TSPAN32","Body","OpenSea","TSPAN32","5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","10077; 29125"
"cg09012858",0,0,0,0.0143336243968215,0.0143336243968215,"chr6",28984234,"-","chr6",29016457,"cg09012858","","","N_Shore","","","hg38_cpg_shores",""
"cg23411869",0,0,0,-0.0139101391886732,0.0139101391886732,"chr17",74846412,"-","chr17",76850330,"cg23411869","","","OpenSea","","","hg38_cpg_inter; hg38_genes_exons","283994"
"cg06167730",0,0,0,-0.0138804702875127,0.0138804702875127,"chr8",991533,"-","chr8",1041533,"cg06167730","","","Island","","","hg38_cpg_islands; hg38_genes_introns","9228"
"cg24474852",0,0,0,-0.0138716339465722,0.0138716339465722,"chr1",230850050,"-","chr1",230714304,"cg24474852","AGT;AGT","1stExon;5'UTR","OpenSea","AGT;AGT","TSS200;TSS200","hg38_cpg_inter; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","183"
"cg15838173",0,0,0,-0.0137091054270494,0.0137091054270494,"chr10",75533400,"-","chr10",73773642,"cg15838173","FUT11","Body","S_Shore","FUT11","5'UTR","hg38_cpg_shores; hg38_genes_exons; hg38_genes_promoters","170384"
"cg13647382",0,0,0.0137034267444535,0,0.0137034267444535,"chr6",75912547,"+","chr6",75202831,"cg13647382","COL12A1;COL12A1","5'UTR;5'UTR","S_Shore","COL12A1;COL12A1;COL12A1;COL12A1;COL12A1;COL12A1","TSS200;5'UTR;5'UTR;5'UTR;5'UTR;ExonBnd","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","1303"
"cg20313873",0.0136734255327276,0,0,0,0.0136734255327276,"chr10",101436820,"+","chr10",99677063,"cg20313873","ENTPD7","Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","1355; 57089"
"cg19935065",0,0,0,0.0134952345229999,0.0134952345229999,"chr10",98062687,"+","chr10",96302930,"cg19935065","DNTT;DNTT","TSS1500;TSS1500","OpenSea","DNTT;DNTT;RP11-35J23.1","TSS1500;TSS1500;5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","1791"
"cg21491967",0,0,0,0.0134861753853213,0.0134861753853213,"chr6",156276515,"+","chr6",155955381,"cg21491967","","","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","101928923"
"cg12633154",0,0,0,-0.0133904095538814,0.0133904095538814,"chr6",30039435,"-","chr6",30071658,"cg12633154","RNF39;RNF39","Body;Body","Island","","","hg38_cpg_islands; hg38_genes_exons","80352"
"cg08033130",-0.0130636588161701,0,0,0,0.0130636588161701,"chr3",45983597,"-","chr3",45942105,"cg08033130","CXCR6;FYCO1","TSS1500;Body","OpenSea","CXCR6;CXCR6;FYCO1","5'UTR;TSS1500;5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","10663; 79443"
"cg00356499",0,0,-0.0129460149179083,0,0.0129460149179083,"chr4",3516065,"-","chr4",3514338,"cg00356499","LRPAP1","Body","N_Shore","LRPAP1","3'UTR","hg38_cpg_shores; hg38_genes_introns","4043"
"cg15799267",0,0,0,-0.0126937374504318,0.0126937374504318,"chr17",7942406,"-","chr17",8039088,"cg15799267","ALOX15B;ALOX15B;ALOX15B;ALOX15B;ALOX15B;ALOX15B","5'UTR;5'UTR;1stExon;5'UTR;1stExon;1stExon","OpenSea","ALOX15B;ALOX15B;ALOX15B;ALOX15B;ALOX15B;ALOX15B;ALOX15B","TSS200;5'UTR;1stExon;5'UTR;1stExon;5'UTR;1stExon","hg38_cpg_inter; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","247"
"cg02637654",0,0,0.0126590057268593,0,0.0126590057268593,"chr2",230934329,"+","chr2",230069613,"cg02637654","SLC16A14","TSS1500","S_Shore","SLC16A14","TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","151473"
"cg00958927",0,0,0.0126459196117958,0,0.0126459196117958,"chr1",175162553,"+","chr1",175193417,"cg00958927","KIAA0040;KIAA0040;KIAA0040;KIAA0040","TSS1500;TSS1500;TSS1500;TSS1500","S_Shore","KIAA0040;KIAA0040;KIAA0040;KIAA0040;KIAA0040","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_promoters","9674"
"cg00944388",0,0,0,0.0126039836673028,0.0126039836673028,"chr16",2907695,"+","chr16",2857694,"cg00944388","PRSS22","Body","Island","PRSS22;LA16c-325D7.1","3'UTR;TSS1500","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","64063"
"cg08614290",0,0,-0.0126034890685046,0,0.0126034890685046,"chr7",158938491,"+","chr7",159145799,"cg08614290","VIPR2","TSS1500","Island","VIPR2;VIPR2;VIPR2","TSS1500;TSS1500;TSS1500","hg38_cpg_islands; hg38_genes_promoters","7434"
"cg24843346",0,0,-0.0125995590931071,0,0.0125995590931071,"chr8",142736091,"+","chr8",141725913,"cg24843346","","","S_Shore","","","hg38_cpg_shores",""
"cg20329210",0,0,0,0.012556307416127,0.012556307416127,"chr1",228566080,"-","chr1",228378379,"cg20329210","OBSCN","Body","Island","","","hg38_cpg_islands; hg38_genes_3UTRs; hg38_genes_exons","84033"
"cg23114616",0,0,0,-0.0125336598929588,0.0125336598929588,"chr1",6526398,"-","chr1",6466338,"cg23114616","TNFRSF25;PLEKHG5;TNFRSF25;PLEKHG5;PLEKHG5;TNFRSF25;PLEKHG5;TNFRSF25;PLEKHG5;TNFRSF25;TNFRSF25","TSS200;3'UTR;TSS200;3'UTR;3'UTR;TSS200;3'UTR;TSS200;3'UTR;TSS200;TSS200","S_Shore","PLEKHG5;TNFRSF25;TNFRSF25;TNFRSF25;PLEKHG5","3'UTR;TSS200;TSS200;TSS1500;3'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_promoters","8718"
"cg11861731",0,0,0,-0.0123004379977287,0.0123004379977287,"chr19",2721819,"+","chr19",2721821,"cg11861731","DIRAS1","TSS1500","N_Shore","DIRAS1","TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","148252; 29985"
"cg00753885",0,0,0,-0.0122215994057936,0.0122215994057936,"chr12",57401797,"-","chr12",57008013,"cg00753885","","","S_Shore","","","hg38_cpg_shores; hg38_genes_1to5kb","9880"
"cg14598846",0,0,0,-0.0120988363503833,0.0120988363503833,"chr8",145008909,"-","chr8",143934741,"cg14598846","PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1","Body;Body;Body;Body;Body;Body;Body;Body","Island","PLEC","ExonBnd","hg38_cpg_islands; hg38_genes_introns","5339"
"cg24299306",0,0,0.0116505075557897,0,0.0116505075557897,"chr12",10096152,"+","chr12",9943553,"cg24299306","","","OpenSea","AC091814.2","TSS200","hg38_cpg_inter; hg38_genes_promoters","100506159"
"cg11734329",0,0,0,0.0115835118902948,0.0115835118902948,"chr19",7460671,"-","chr19",7395785,"cg11734329","ARHGEF18","5'UTR","S_Shore","CTD-2207O23.3;ARHGEF18","5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","107985284; 23370"
"cg19569526",0,0,0,-0.0114261276494112,0.0114261276494112,"chr5",155754265,"+","chr5",156327255,"cg19569526","SGCD;SGCD;SGCD","5'UTR;5'UTR;5'UTR","OpenSea","SGCD;SGCD;SGCD","5'UTR;5'UTR;5'UTR","hg38_cpg_inter; hg38_genes_introns","6444"
"cg24374538",0,0,0.011401646386784,-0.000130365945321286,0.011401646386784,"chr19",54704434,"-","chr19",54200566,"cg24374538","RPS9","TSS1500","N_Shore","RPS9;RPS9;RPS9;RPS9;AC012314.20;RPS9","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS200","hg38_cpg_shores; hg38_genes_promoters","6203"
"cg18222544",0.0112667135668533,0,0,0,0.0112667135668533,"chr1",114576186,"-","chr1",114033564,"cg18222544","","","OpenSea","","","hg38_cpg_inter; hg38_genes_exons; hg38_genes_introns","56944"
"cg04954795",0,0,0,-0.0112004531368921,0.0112004531368921,"chr21",42617159,"-","chr21",41245232,"cg04954795","BACE2;BACE2;BACE2","Body;Body;Body","N_Shore","BACE2","5'UTR","hg38_cpg_shores; hg38_genes_introns","25825"
"cg25258033",0,0,0,0.0109628416278836,0.0109628416278836,"chr6",167368657,"-","chr6",166955169,"cg25258033","RNASET2","Body","N_Shore","RNASET2","5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns","8635"
"cg20727114",0,0,0,0.0109448152186346,0.0109448152186346,"chr19",50194120,"+","chr19",49690863,"cg20727114","CPT1C;CPT1C;C19orf76","TSS1500;TSS1500;3'UTR","Island","CPT1C;CPT1C;CPT1C;CPT1C;CPT1C","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_islands; hg38_genes_promoters","126129"
"cg03463411",0,0,0,0.0108894293555588,0.0108894293555588,"chr4",81118188,"+","chr4",80197034,"cg03463411","PRDM8;PRDM8","TSS1500;5'UTR","Island","PRDM8;PRDM8;PRDM8;PRDM8","5'UTR;5'UTR;5'UTR;TSS1500","hg38_cpg_islands; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","105377303; 56978"
"cg05187965",0,0,-0.0104195300840681,0,0.0104195300840681,"chr10",45406764,"+","chr10",44911316,"cg05187965","TMEM72;TMEM72","5'UTR;1stExon","OpenSea","TMEM72;TMEM72;TMEM72;RP11-285G1.2;TMEM72;TMEM72-AS1","5'UTR;1stExon;1stExon;3'UTR;5'UTR;3'UTR","hg38_cpg_inter; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","220980; 643236"
"cg04672903",-0.0103822647863198,0,0,0,0.0103822647863198,"chr4",6675309,"-","chr4",6673582,"cg04672903","LOC93622","TSS1500","N_Shore","RP11-539L10.3;RP11-539L10.3;AC093323.3;AC093323.3","3'UTR;3'UTR;1stExon;5'UTR","hg38_cpg_shores; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","105374366; 93622"
"cg14098951",0,0,-0.0102445218290431,0,0.0102445218290431,"chr5",176875120,"+","chr5",177448119,"cg14098951","PRR7","5'UTR","S_Shore","PRR7;RP11-1334A24.4;PRR7;PRR7","TSS1500;TSS1500;5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","340037; 80758"
"cg09578319",0,0,-0.00969952083882995,0,0.00969952083882995,"chr17",4900256,"+","chr17",4996961,"cg09578319","INCA1;INCA1;INCA1;KIF1C;INCA1","5'UTR;5'UTR;5'UTR;TSS1500;5'UTR","N_Shore","KIF1C;INCA1;INCA1;INCA1","TSS1500;1stExon;5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","10749; 388324"
"cg15247329",0,0,-0.00957703112779556,0,0.00957703112779556,"chr7",2764246,"+","chr7",2724612,"cg15247329","","","OpenSea","AMZ1","5'UTR","hg38_cpg_inter; hg38_genes_introns","155185"
"cg02100150",0,0,0,-0.00948908108726763,0.00948908108726763,"chr8",128920485,"-","chr8",127908239,"cg02100150","PVT1","Body","OpenSea","PVT1","5'UTR","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_1to5kb; hg38_genes_introns","5820"
"cg25344845",0,0,0,-0.00928021044226452,0.00928021044226452,"chr8",103263981,"+","chr8",102251753,"cg25344845","","","OpenSea","KB-431C1.4;KB-431C1.4","5'UTR;5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","101927221"
"cg03457142",0,0,0,0.00891079065132162,0.00891079065132162,"chr3",71804859,"+","chr3",71755708,"cg03457142","EIF4E3;EIF4E3","TSS1500;TSS1500","S_Shore","GPR27;EIF4E3;EIF4E3;GPR27","1stExon;TSS1500;TSS1500;3'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_promoters","27086; 2850; 317649"
"cg01243312",0,0,0,0.0089096758449871,0.0089096758449871,"chr2",136422981,"+","chr2",135665411,"cg01243312","MIR128-1;R3HDM1","Body;Body","OpenSea","MIR128-1","5'UTR","hg38_cpg_inter; hg38_genes_exons; hg38_genes_introns","23518; 406915"
"cg06620993",-0.00885984587368155,0,0,0,0.00885984587368155,"chr10",105420831,"-","chr10",103661073,"cg06620993","SH3PXD2A","Body","Island","","","hg38_cpg_islands; hg38_genes_exons","9644"
"cg00191458",-0.00851412867712606,0,0,0,0.00851412867712606,"chr5",169757859,"+","chr5",170330855,"cg00191458","LOC257358","TSS1500","OpenSea","CTB-114C7.3","TSS1500","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","257358"
"cg16606731",0,0,0,-0.00848047681748483,0.00848047681748483,"chr6",152958649,"-","chr6",152637514,"cg16606731","SYNE1;SYNE1","TSS1500;TSS200","S_Shore","SYNE1;SYNE1;SYNE1","TSS1500;TSS1500;TSS200","hg38_cpg_shores; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","23345"
"cg13874070",0,0,0,-0.00847873386484189,0.00847873386484189,"chr17",27347053,"-","chr17",29020035,"cg13874070","","","Island","","","hg38_cpg_islands; hg38_genes_introns","105371716; 51268"
"cg23400446",-0.00838813425878651,0,0,0,0.00838813425878651,"chr10",135342560,"+","chr10",133529056,"cg23400446","CYP2E1","Body","Island","CYP2E1;SPRN","5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","1571"
"cg14352586",0.00837369430795458,0,0,0,0.00837369430795458,"chr9",101594150,"-","chr9",98831868,"cg14352586","GALNT12","Body","OpenSea","","","hg38_cpg_inter; hg38_genes_3UTRs; hg38_genes_exons","79695"
"cg21110337",0,0.00834453123480831,0,0,0.00834453123480831,"chr12",113671028,"+","chr12",113233223,"cg21110337","TPCN1;TPCN1","Body;Body","OpenSea","","","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_introns","53373"
"cg08690876",0,0,0,0.00833689269801286,0.00833689269801286,"chr22",43040721,"+","chr22",42644715,"cg08690876","CYB5R3;CYB5R3;CYB5R3","5'UTR;Body;5'UTR","OpenSea","CYB5R3;CYB5R3;CYB5R3;CYB5R3","5'UTR;5'UTR;5'UTR;TSS1500","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","1727; 267020"
